4269	-61.85487986
4270	-61.81807357
4271	-61.78220118
4272	-61.76495463
4273	-61.73924044
4274	-61.61034758
4278	-61.48820347
4279	-61.46173666
4280	-61.44921742
4281	-61.35743246
4287	-61.26789225
4288	-61.26352759
4289	-61.25620666
4290	-61.23803002
4291	-61.21190661
4292	-61.18496968
4293	-61.15952836
4294	-61.13562787
4295	-61.10961875
4296	-61.07733262
4297	-61.04636433
4298	-61.02023653
4299	-60.99469928
4300	-60.98012255
4301	-60.9629747
4302	-60.93093811
4303	-60.91130985
4304	-60.90834661
4305	-60.89458781
4306	-60.8779485
4307	-60.86315748
4308	-60.83870119
4309	-60.82335757
4310	-60.80862665
4311	-60.78139126
4312	-60.75745916
4313	-60.73158754
4314	-60.70278927
4315	-60.68906911
4316	-60.6745109
4317	-60.64957767
4318	-60.63733283
4319	-60.62262362
4320	-60.59117033
4321	-60.56176232
4322	-60.53700752
4323	-60.5236589
4324	-60.50988602
4325	-60.48528441
4326	-60.47013083
4327	-60.46419309
4328	-60.37462341
4335	-60.244937
4336	-60.14538443
4339	-60.0883728
4340	-60.08609747
4341	-60.06752782
4342	-60.03429724
4343	-60.00646894
4344	-59.98289586
4345	-59.95915502
4346	-59.93526971
4347	-59.90860235
4348	-59.89184807
4349	-59.87755796
4350	-59.85014802
4351	-59.82088466
4352	-59.805245
4353	-59.78881126
4354	-59.75768319
4355	-59.72686267
4356	-59.69880138
4357	-59.67106732
4358	-59.64415768
4359	-59.61706121
4360	-59.58499
4361	-59.56273698
4362	-59.54515456
4363	-59.5212508
4364	-59.49750175
4365	-59.47180783
4366	-59.44547641
4367	-59.41435169
4368	-59.38439429
4369	-59.35889399
4370	-59.3454852
4371	-59.33271157
4372	-59.30706598
4373	-59.27608982
4374	-59.16199073
4375	-59.0505747
4376	-59.02097497
4377	-59.0027345
4385	-58.70102711
4386	-58.66844707
4428	-57.16901089
4429	-57.13340876
4430	-57.09610646
4431	-57.05751016
4432	-57.02204334
4433	-56.98842003
4434	-56.93221574
4435	-56.8741103
4436	-56.83435817
4437	-56.79207497
4438	-56.7313671
4440	-56.67275372
4441	-56.6519592
4442	-56.65068661
4443	-56.64983581
4444	-56.6492468
4445	-56.62760316
4446	-56.58874245
4447	-56.55822048
4448	-56.53862916
4449	-56.53018209
4450	-56.42762634
4451	-56.22707099
4452	-56.10910968
4453	-56.08513102
4454	-56.06658878
4455	-56.04557063
4456	-56.0355788
4457	-56.01416244
4458	-55.97436471
4459	-55.93481783
4460	-55.89439487
4461	-55.87202121
4462	-55.85474676
4463	-55.83820874
4464	-55.8168893
4465	-55.77486191
4466	-55.72853098
4467	-55.68044453
4468	-55.64355517
4469	-55.61669127
4470	-55.58972617
4471	-55.56044909
4472	-55.52147261
4473	-55.49228134
4474	-55.46809635
4475	-55.4287364
4476	-55.386205
4477	-55.34563147
4478	-55.30544972
4479	-55.28129649
4480	-55.25588417
4481	-55.21091275
4482	-55.03064396
4492	-54.87140714
4493	-54.85097785
4494	-54.81279458
4495	-54.76786741
4496	-54.74199545
4497	-54.7136354
4498	-54.66996845
4499	-54.63066994
4500	-54.58524042
4501	-54.53872855
4502	-54.48922065
4503	-54.44727736
4504	-54.40760116
4505	-54.36424825
4506	-54.34304513
4507	-54.31877532
4508	-54.27290153
